age,balance,campaign,pdays,last_contact,poutcome_success
54,1012,3,175,190,0
34,363,5,-1,181,0
45,2353,1,107,258,0
51,2642,6,-1,112,0
36,0,2,8,286,0
30,3927,1,-1,99,0
47,334,3,94,143,1
44,0,1,-1,189,0
51,-413,4,-1,173,0
39,426,1,-1,153,0
32,2478,1,-1,-2,0
49,633,6,-1,112,0
34,-317,3,346,215,0
36,4123,2,-1,99,0
34,1451,15,-1,172,0
28,1590,4,-1,197,0
39,2749,1,-1,-1,0
26,52,1,-1,6,0
49,0,2,-1,131,0
58,2126,1,-1,223,0
31,0,4,-1,127,0
38,1919,1,-1,106,0
44,-600,1,-1,92,0
58,3,5,-1,152,0
81,9224,2,-1,9,0
57,2192,2,-1,187,0
31,22867,2,-1,175,0
45,268,14,-1,134,0
36,4708,1,171,-15,0
37,1027,2,-1,125,0
51,91,2,-1,152,0
31,223,1,-1,196,0
39,271,1,-1,98,0
28,53,1,-1,285,0
32,201,8,365,187,0
34,31,14,-1,182,0
78,240,1,-1,212,0
33,0,1,-1,182,0
36,406,2,-1,96,0
44,724,2,172,1,0
58,549,2,-1,166,0
27,3276,1,110,105,0
24,656,1,-1,186,0
58,683,2,-1,151,0
29,1165,2,184,-15,1
51,1127,1,-1,196,0
46,2154,4,-1,120,0
18,3,2,-1,85,0
42,0,1,-1,41,0
32,6138,3,36,76,1
43,-56,2,151,0,0
40,87,1,-1,-3,0
29,2196,1,-1,105,0
84,4761,1,92,70,0
50,0,1,-1,118,0
38,3,2,-1,166,0
59,-48,1,-1,175,0
60,372,2,-1,294,0
47,802,2,-1,190,0
38,97,2,-1,191,0
30,-522,2,286,197,0
38,0,2,-1,130,0
28,5763,2,-1,258,0
34,124,2,-1,96,0
59,309,1,-1,294,0
45,1527,1,-1,255,0
36,-608,2,-1,130,0
56,208,6,-1,110,0
46,244,2,-1,89,0
23,-19,10,-1,151,0
37,1941,2,-1,212,0
47,4543,1,-1,188,0
40,1247,1,-1,132,0
50,297,10,-1,110,0
59,1575,11,-1,88,0
45,1148,2,-1,-1,0
37,1314,1,91,89,0
28,519,9,-1,184,0
43,1026,5,-1,195,0
24,-346,2,-1,137,0
28,34,6,268,287,0
40,4,9,-1,151,0
39,1846,5,-1,286,0
53,0,1,-1,-1,0
29,0,1,-1,196,0
45,413,1,-1,172,0
34,415,2,-1,118,0
30,1058,1,-1,287,0
36,93,3,96,311,0
33,1844,3,-1,173,0
25,304,2,-1,176,0
28,3,2,-1,188,0
60,0,3,-1,85,0
52,9,1,-1,153,0
22,129,2,181,217,1
59,479,5,-1,287,0
32,1770,2,188,287,0
37,421,1,-1,1,0
49,284,1,-1,183,0
33,0,1,-1,-3,0
55,387,1,-1,196,0
44,496,15,-1,173,0
37,393,1,357,189,0
48,237,18,-1,152,0
51,84,1,-1,144,0
36,2603,5,-1,92,0
32,6248,3,371,187,0
28,422,1,-1,193,0
29,2,1,362,196,0
29,1673,2,159,94,0
33,576,3,-1,92,0
26,-5,1,-1,183,0
32,1150,2,-1,102,0
28,164,7,-1,282,0
49,2611,2,-1,212,0
30,0,2,-1,96,0
49,1119,1,-1,151,0
42,372,2,-1,196,0
34,169,4,-1,85,0
32,0,1,-1,288,0
35,272,2,-1,99,0
48,474,1,-1,138,0
21,8278,1,-1,20,0
36,577,1,298,187,0
36,891,5,-1,173,0
29,358,5,-1,120,0
66,747,1,-1,22,0
42,687,2,-1,99,0
30,769,4,-1,184,0
51,-1944,1,-1,195,0
45,47,2,-1,294,0
29,-7,3,-1,189,0
43,177,1,-1,131,0
32,634,1,-1,293,0
31,525,1,-1,181,0
56,40,2,-1,130,0
43,-111,7,-1,197,0
37,5024,4,-1,116,0
29,368,1,310,187,0
48,151,1,-1,125,0
37,0,3,-1,215,0
41,240,2,-1,91,0
45,6542,4,-1,97,0
43,3288,3,-1,-3,0
63,5112,3,-1,100,0
59,2396,1,-1,-2,0
56,48,2,-1,188,0
27,1049,3,-1,293,0
56,-676,1,-1,175,0
55,462,2,-1,99,0
40,902,4,-1,187,0
71,1712,1,-1,280,0
43,445,1,-1,64,0
48,-314,5,-1,184,0
55,271,4,-1,223,0
31,2980,4,292,212,0
31,554,3,103,177,0
34,731,4,-1,-3,0
38,35,2,-1,174,0
51,605,2,159,288,0
32,49,4,-1,215,0
43,275,2,360,188,0
39,133,4,352,188,0
31,4028,5,-1,85,0
47,817,4,-1,225,0
39,467,1,335,216,0
33,95,1,102,100,1
36,0,1,-1,186,0
34,763,1,-1,175,0
45,-243,2,-1,133,0
31,95,6,-1,-3,0
31,217,4,-1,-1,0
36,0,1,-1,212,0
47,274,2,-1,287,0
33,580,2,-1,104,0
43,244,2,-1,96,0
57,657,1,-1,159,0
44,266,1,-1,132,0
30,134,1,-1,183,0
28,313,2,326,115,0
36,4596,2,-1,216,0
34,1504,3,-1,190,0
53,554,1,181,294,0
36,543,3,-1,191,0
43,1119,2,-1,119,0
36,72,7,-1,-3,0
41,525,1,-1,120,0
42,-887,4,-1,169,0
50,4904,2,-1,187,0
47,3663,2,213,20,1
34,11219,1,-1,177,0
32,700,1,-1,5,0
60,58,2,-1,130,0
50,503,2,-1,117,0
35,0,1,351,196,0
55,1606,1,-1,1,0
56,705,2,-1,99,0
57,561,8,-1,82,0
44,22,2,-1,104,0
34,-703,2,-1,184,0
31,2,4,-1,99,0
25,42,1,94,166,1
28,1285,16,-1,119,0
39,4800,3,-1,159,0
34,73,2,-1,287,0
33,889,1,373,61,1
35,3508,3,-1,126,0
35,866,1,-1,-1,0
40,409,1,-1,187,0
44,292,1,-1,196,0
41,2184,2,-1,152,0
57,93,2,-1,162,0
29,1615,1,-1,174,0
48,5057,2,-1,183,0
34,0,1,-1,194,0
25,2506,1,-1,274,0
59,1637,7,-1,123,0
31,1599,1,78,202,1
54,66,2,-1,190,0
32,1667,2,179,0,0
42,1523,5,-1,116,0
32,2667,2,-1,98,0
52,1262,1,-1,1,0
41,1629,1,-1,182,0
29,37,3,353,191,0
40,72,3,-1,145,0
40,592,11,-1,187,0
49,2555,2,-1,117,0
36,521,2,152,0,0
30,1454,3,-1,292,0
42,-426,7,-1,118,0
39,297,2,-1,189,0
32,1882,5,-1,85,0
32,1877,1,-1,186,0
58,16264,3,-1,1,0
32,1214,1,-1,212,0
51,106,2,-1,110,0
42,0,1,-1,106,0
33,-367,3,-1,-3,0
35,1362,1,-1,181,0
30,0,1,-1,120,0
51,8806,1,-1,183,0
44,2386,2,-1,195,0
37,0,3,349,224,0
42,213,3,-1,134,0
29,247,2,587,63,0
58,76,4,-1,184,0
51,1565,3,-1,117,0
31,315,1,2,292,0
42,372,8,-1,110,0
35,1239,2,347,197,0
39,3294,1,-1,-2,0
37,50,1,-1,124,0
45,396,4,329,231,0
50,799,1,-1,294,0
22,760,1,-1,-19,0
54,10621,2,-1,111,0
58,1257,1,-1,105,0
42,47,2,370,189,0
25,945,4,-1,117,0
35,3168,30,-1,88,0
44,284,5,-1,131,0
37,74,1,275,285,0
37,209,3,528,35,0
35,994,1,87,202,0
32,91,6,-1,125,0
28,339,1,182,-15,1
53,388,1,247,293,0
56,277,1,-1,106,0
38,2470,1,-1,18,0
35,2200,1,-1,215,0
34,76,9,-1,194,0
37,166,3,-1,189,0
35,22,1,-1,99,0
40,925,8,-1,151,0
38,3732,2,-1,181,0
29,4281,2,-1,167,0
45,-183,3,-1,186,0
51,1392,3,-1,134,0
41,6,1,-1,197,0
39,381,1,347,191,0
33,12704,2,-1,-3,0
40,12409,2,-1,98,0
41,0,2,-1,113,0
43,328,1,-1,133,0
34,303,1,195,293,0
34,101,2,-1,102,0
28,682,1,255,293,0
30,499,1,281,181,0
36,9231,3,-1,153,0
37,1032,1,-1,287,0
25,15,3,-1,120,0
30,0,6,-1,82,0
39,83,2,-1,130,0
30,236,1,-1,186,0
33,7,5,-1,191,0
60,1582,1,-1,153,0
45,512,2,-1,84,0
48,580,2,-1,159,0
50,1203,7,-1,174,0
34,-465,1,-1,176,0
39,283,1,179,0,0
41,2125,4,-1,113,0
28,0,1,92,295,1
28,642,2,-1,288,0
46,2533,1,-1,106,0
25,490,1,-1,72,0
33,584,3,-1,103,0
53,2818,1,126,-1,0
56,750,3,-1,99,0
41,2226,1,-1,202,0
46,91,1,-1,189,0
36,0,4,-1,125,0
59,824,3,-1,113,0
37,5700,2,-1,152,0
30,85,1,-1,134,0
36,4,4,-1,196,0
53,66,1,-1,133,0
31,756,2,-1,121,0
52,786,1,-1,133,0
30,2403,2,-1,90,0
69,473,1,106,28,0
46,342,1,-1,197,0
27,560,9,465,76,0
30,1445,1,-1,182,0
38,116,1,-1,141,0
23,-229,1,-1,184,0
46,5130,1,-1,191,0
31,-449,1,355,184,0
38,922,2,-1,124,0
46,0,1,150,1,1
45,840,3,-1,172,0
41,26,1,-1,133,0
23,1502,1,-1,98,0
34,200,6,-1,176,0
58,1065,3,-1,197,0
44,242,4,-1,120,0
43,3274,1,95,180,0
47,0,2,-1,111,0
29,0,6,-1,191,0
29,123,2,181,211,1
32,255,2,-1,181,0
33,395,8,-1,190,0
37,123,1,-1,286,0
35,2823,1,-1,289,0
30,394,3,-1,110,0
54,1173,8,-1,98,0
43,2501,2,161,132,0
49,2416,1,-1,216,0
39,1373,5,-1,113,0
53,193,2,-1,188,0
36,83,1,-1,194,0
26,93,3,-1,130,0
52,1374,2,322,215,0
24,5482,2,-1,184,0
39,315,3,353,187,0
67,6320,2,-1,91,0
47,298,1,-1,191,0
29,-70,1,356,190,0
54,1451,7,-1,85,0
44,23,1,-1,118,0
40,1522,2,-1,188,0
53,0,2,-1,102,0
50,0,2,-1,169,0
54,200,1,-1,168,0
57,4664,1,-1,111,0
26,114,1,-1,195,0
41,1,1,-1,152,0
56,802,2,-1,288,0
38,175,2,-1,154,0
40,350,1,-1,195,0
31,78,1,-1,134,0
77,1047,5,-1,141,0
49,493,1,-1,209,0
41,16517,2,-1,0,0
56,550,2,-1,190,0
33,3335,1,301,156,0
44,1138,2,-1,-3,0
39,490,3,-1,151,0
32,9317,3,-1,16,0
36,2511,5,-1,216,0
55,3546,1,110,0,0
34,80,1,-1,131,0
40,61,3,-1,195,0
42,2309,3,-1,181,0
37,1960,5,-1,34,0
34,0,1,-1,169,0
34,122,5,-1,175,0
45,4105,2,-1,110,0
32,73,1,-1,174,0
49,1632,1,-1,165,0
33,24,1,-1,188,0
23,349,1,-1,184,0
40,10786,3,-1,151,0
73,448,1,90,149,1
53,25,3,-1,196,0
33,718,1,84,142,1
29,0,2,-1,179,0
33,635,1,-1,88,0
55,608,2,-1,195,0
42,849,1,321,41,0
54,582,5,372,187,0
36,3007,1,-1,106,0
40,713,3,-1,104,0
45,2603,2,-1,103,0
36,3988,1,-1,188,0
33,130,8,-1,85,0
49,259,2,-1,186,0
27,-124,1,-1,123,0
41,2081,3,-1,288,0
54,950,2,-1,187,0
33,310,4,-1,194,0
34,294,3,-1,163,0
30,2025,1,-1,215,0
32,1388,1,-1,202,0
44,72,1,-1,173,0
57,987,2,-1,155,0
38,-3,3,-1,99,0
27,111,2,-1,134,0
42,336,6,195,289,0
31,516,1,-1,166,0
44,5004,2,-1,90,0
32,-1,2,-1,133,0
31,3201,5,-1,176,0
46,96,1,148,216,0
36,221,4,-1,288,0
40,257,4,-1,186,0
35,1239,1,195,293,0
33,3379,3,-1,-2,0
40,0,3,-1,124,0
49,629,4,-1,91,0
73,2850,1,144,41,0
58,332,3,-1,105,0
51,294,1,-1,-2,0
36,307,1,330,188,0
34,613,1,-1,167,0
38,69,2,-1,215,0
53,384,1,-1,197,0
34,37,1,-1,285,0
39,0,1,-1,124,0
38,-90,1,-1,190,0
49,784,4,-1,127,0
30,0,1,301,197,0
32,1331,1,104,98,1
32,0,1,-1,132,0
43,0,2,193,1,0
26,4613,3,196,174,0
52,470,8,-1,83,0
64,14170,2,-1,86,0
32,710,2,-1,124,0
84,639,3,-1,184,0
34,197,3,-1,90,0
49,687,6,-1,92,0
36,-559,2,-1,169,0
54,851,2,-1,197,0
59,771,2,370,189,0
34,592,1,-1,163,0
43,-1,2,-1,111,0
52,4504,2,-1,1,0
53,2925,4,-1,187,0
54,24,1,-1,174,0
32,1630,1,-1,292,0
42,115,1,149,215,0
31,-453,1,-1,124,0
52,199,2,189,294,0
31,355,1,-1,193,0
58,-71,1,-1,175,0
31,938,1,384,157,0
34,906,3,-1,175,0
45,0,2,-1,96,0
53,0,1,-1,144,0
43,150,7,-1,113,0
27,-181,4,-1,173,0
40,181,6,-1,159,0
41,0,3,-1,162,0
45,1009,2,-1,-1,0
39,14,2,-1,294,0
48,1106,1,-1,133,0
31,826,2,-1,98,0
28,1466,1,-1,116,0
36,-406,3,-1,188,0
54,14107,1,-1,1,0
47,12845,1,-1,0,0
35,859,1,-1,-1,0
30,1785,2,-1,102,0
35,1380,1,-1,268,0
51,329,5,-1,174,0
39,710,6,-1,288,0
39,1444,1,117,-1,1
48,3229,1,-1,155,0
28,0,2,-1,125,0
51,74,2,-1,116,0
60,2879,1,-1,105,0
48,1096,5,-1,153,0
33,3669,1,-1,215,0
56,0,1,-1,288,0
35,342,4,-1,289,0
31,86,1,170,293,0
40,3559,8,-1,182,0
38,8669,3,150,212,0
52,82,4,-1,126,0
44,1671,1,-1,159,0
53,879,1,-1,105,0
35,947,2,-1,176,0
58,314,2,-1,146,0
45,2926,3,120,-1,0
29,248,1,-1,184,0
57,-226,1,-1,167,0
37,4721,1,-1,294,0
34,0,2,-1,89,0
34,298,1,-1,187,0
56,2796,3,-1,110,0
47,509,4,-1,89,0
36,977,2,-1,151,0
25,155,4,-1,172,0
58,469,1,-1,196,0
41,340,3,-1,165,0
28,59,2,-1,179,0
43,0,1,-1,120,0
47,477,1,366,195,0
58,3342,5,-1,286,0
45,-320,3,-1,174,0
30,8351,3,-1,99,0
39,0,4,-1,151,0
45,2776,2,181,114,1
24,1,2,-1,191,0
33,2955,2,-1,184,0
48,0,3,-1,293,0
32,-460,2,206,293,0
36,722,7,-1,173,0
49,912,2,-1,151,0
38,715,1,185,-3,0
29,210,1,-1,119,0
59,-88,2,-1,166,0
49,3063,2,-1,184,0
26,440,1,-1,197,0
32,414,2,272,288,0
34,1261,2,-1,223,0
36,627,3,244,287,0
54,2081,2,108,48,0
47,8148,1,-1,215,0
28,198,1,-1,134,0
46,2023,1,-1,-3,0
30,581,3,-1,-3,0
37,2814,3,-1,-2,0
27,428,2,-1,130,0
32,-289,2,-1,159,0
36,127,3,-1,92,0
34,1246,3,-1,174,0
34,3301,2,227,154,0
30,6683,1,-1,292,0
53,2152,2,80,198,1
25,3,1,-1,176,0
66,2048,1,-1,83,0
48,0,1,344,194,0
30,1224,2,-1,215,0
44,2416,3,-1,188,0
50,5907,2,-1,98,0
33,2155,1,-1,1,0
36,601,2,-1,289,0
26,-295,1,-1,196,0
47,545,3,-1,98,0
27,2559,1,-1,196,0
48,0,3,-1,191,0
51,0,1,-1,-2,0
46,98,1,-1,190,0
33,131,3,427,37,0
30,370,1,-1,-2,0
26,92,4,-1,168,0
33,2179,1,167,195,0
44,1362,1,-1,189,0
44,89,1,-1,194,0
51,193,5,-1,92,0
35,293,2,-1,172,0
45,1780,1,-1,162,0
32,4582,3,-1,-2,0
54,0,1,150,216,0
51,1752,8,-1,120,0
60,18967,2,-1,293,0
30,985,1,94,24,1
28,48,3,-1,176,0
42,5331,3,-1,110,0
39,375,2,-1,215,0
59,0,1,-1,153,0
54,0,1,-1,152,0
31,859,3,-1,106,0
23,1809,2,-1,133,0
61,1088,1,359,182,0
28,102,2,-1,294,0
28,2322,4,-1,133,0
24,1954,1,-1,175,0
52,2439,3,-1,172,0
42,-356,1,-1,105,0
61,2557,2,92,281,1
27,3791,1,-1,174,0
29,502,1,87,133,0
34,-257,1,368,187,0
37,3794,1,379,92,0
32,644,2,-1,194,0
52,-98,1,-1,195,0
27,-2,5,-1,188,0
27,0,1,-1,170,0
40,1411,3,-1,0,0
29,1377,1,446,107,1
28,1518,3,359,187,0
27,96,1,-1,194,0
40,5483,2,-1,112,0
41,164,4,330,190,0
56,871,1,-1,116,0
37,2848,2,147,216,0
78,499,4,-1,247,0
32,-227,1,-1,193,0
59,1139,2,-1,127,0
32,334,14,-1,88,0
32,228,6,-1,120,0
37,0,1,-1,193,0
45,1,2,207,289,0
39,23,5,-1,190,0
48,1000,2,-1,-3,0
35,12,1,-1,134,0
51,2635,3,74,181,0
27,302,1,189,314,1
24,0,2,-1,198,0
54,2626,2,-1,189,0
48,1291,2,-1,194,0
34,458,1,-1,182,0
31,2083,3,355,198,0
38,0,2,-1,-1,0
48,749,3,-1,169,0
46,55,1,-1,118,0
35,3015,2,-1,162,0
44,143,1,-1,195,0
32,4733,1,-1,202,0
56,1016,5,-1,162,0
34,393,9,-1,197,0
52,0,1,-1,132,0
48,1573,1,-1,105,0
34,2085,3,182,100,1
60,957,2,-1,104,0
28,4513,3,-1,175,0
37,796,3,-1,293,0
26,2855,3,-1,233,0
63,109,2,-1,8,0
33,961,2,-1,292,0
48,1499,7,-1,190,0
57,789,3,-1,152,0
50,66,2,-1,1,0
35,-718,3,-1,175,0
58,5810,1,-1,251,0
37,1730,1,-1,244,0
25,1105,1,-1,215,0
30,5359,1,98,175,1
48,168,2,361,187,0
28,1687,2,-1,212,0
49,436,1,-1,-3,0
45,271,1,343,215,0
42,8037,2,-1,166,0
29,214,5,-1,146,0
26,3178,1,-1,169,0
57,976,1,-1,132,0
57,12048,2,-1,217,0
46,399,1,-1,120,0
44,6203,1,188,1,0
31,319,2,248,216,0
40,8379,6,-1,159,0
58,237,3,-1,123,0
39,0,2,-1,182,0
58,0,1,-1,176,0
37,29,2,-1,138,0
33,350,1,350,189,0
42,1323,5,-1,187,0
36,2397,9,-1,85,0
43,-418,2,-1,188,0
48,4265,1,192,-3,0
45,115,4,-1,99,0
46,993,1,-1,155,0
39,317,3,-1,189,0
41,0,2,-1,110,0
60,759,2,-1,96,0
41,902,1,-1,229,0
52,944,3,-1,190,0
52,1079,7,-1,187,0
38,0,1,75,22,0
39,50,2,-1,125,0
36,88,2,-1,137,0
35,3863,1,-1,-2,0
23,834,3,-1,196,0
32,794,1,-1,132,0
58,71,1,-1,197,0
56,1044,2,-1,138,0
48,1290,1,-1,155,0
37,1572,6,-1,90,0
37,0,2,169,196,0
39,1220,20,-1,131,0
26,44,2,237,287,0
54,765,3,-1,126,0
38,2600,2,-1,166,0
43,17555,14,-1,84,0
46,689,7,-1,92,0
48,4408,6,-1,168,0
32,284,2,-1,174,0
52,5303,1,-1,30,0
29,536,5,-1,289,0
58,446,2,-1,294,0
38,4399,2,-1,182,0
31,200,2,-1,104,0
41,241,1,150,212,0
38,625,2,-1,167,0
35,195,1,-1,215,0
49,-403,2,-1,120,0
49,171,6,-1,286,0
42,1699,2,-1,124,0
35,1994,1,-1,132,0
26,668,3,-1,174,0
41,3029,2,-1,1,0
36,953,1,-1,274,0
38,1696,2,-1,-2,0
44,688,1,-1,-1,0
30,464,1,-1,294,0
38,0,1,155,-2,0
36,522,1,-1,124,0
35,211,1,-1,190,0
28,1582,2,-1,168,0
50,1679,2,-1,117,0
55,149,6,-1,116,0
33,2368,1,-1,66,0
33,2720,3,-1,176,0
32,6402,1,167,196,1
54,1004,1,307,231,0
33,1138,2,343,187,0
64,493,1,-1,215,0
46,283,1,-1,225,0
31,7444,1,-1,194,0
33,372,1,-1,179,0
36,587,2,-1,288,0
55,0,2,-1,104,0
38,-453,9,-1,83,0
45,594,2,-1,173,0
42,0,1,-1,-3,0
31,19,2,-1,137,0
47,0,1,-1,1,0
35,153,2,-1,0,0
58,0,4,-1,151,0
48,759,5,-1,113,0
41,1717,2,343,194,0
31,286,4,-1,190,0
30,1185,2,120,0,0
67,16353,2,-1,22,0
35,994,8,-1,179,0
21,360,2,-1,176,0
35,0,4,-1,83,0
60,2389,1,-1,198,0
52,70,2,-1,168,0
36,125,4,-1,112,0
30,147,1,100,70,0
40,451,1,-1,173,0
66,1948,1,91,294,1
59,4198,1,91,308,1
59,9976,2,-1,173,0
32,2172,4,-1,88,0
30,423,2,-1,89,0
42,171,1,176,188,0
55,5010,1,-1,0,0
31,224,1,-1,184,0
25,1312,1,-1,216,0
34,242,1,-1,196,0
44,11016,3,-1,162,0
34,144,3,89,120,0
32,132,2,-1,183,0
49,313,7,-1,110,0
32,1267,2,-1,184,0
28,-127,3,-1,137,0
29,132,3,-1,179,0
48,973,1,134,41,1
34,3626,2,-1,-2,0
49,769,4,-1,111,0
39,31,2,181,-2,0
53,45,6,-1,174,0
24,327,2,-1,174,0
55,1526,1,-1,0,0
32,0,6,-1,117,0
48,306,2,-1,154,0
52,488,3,-1,-1,0
53,2152,3,-1,278,0
34,318,5,-1,116,0
39,322,1,350,191,0
42,1048,1,-1,187,0
32,395,3,-1,196,0
58,374,1,196,294,0
36,196,2,-1,90,0
33,106,3,-1,90,0
36,204,1,144,23,0
34,151,4,-1,212,0
57,1795,1,-1,152,0
37,0,6,-1,84,0
40,3352,2,27,-1,1
40,1206,5,-1,125,0
45,2394,12,-1,184,0
41,493,3,-1,186,0
27,409,4,301,184,1
42,2037,1,8,286,0
65,90,1,-1,210,0
51,167,4,-1,153,0
77,29340,1,91,248,0
33,331,3,-1,172,0
55,1097,2,-1,92,0
39,1701,1,-1,165,0
34,296,1,136,-2,0
30,264,2,370,184,0
30,35,2,-1,130,0
51,618,1,-1,287,0
38,1508,2,-1,133,0
58,670,1,-1,190,0
50,2910,1,-1,112,0
57,964,5,-1,160,0
51,3,2,-1,-1,0
39,1367,4,-1,162,0
40,0,6,-1,104,0
42,1990,1,-1,183,0
32,0,2,-1,89,0
66,2883,1,-1,209,0
57,10,3,-1,133,0
46,-816,1,-1,187,0
49,1843,1,-1,177,0
34,19,3,-1,90,0
46,-637,1,172,194,0
36,131,1,-1,289,0
48,0,5,-1,104,0
33,0,13,-1,118,0
32,225,1,-1,179,0
78,3219,1,-1,267,0
35,362,2,240,293,0
53,210,2,-1,91,0
33,145,2,-1,293,0
53,3711,1,-1,-1,0
50,1784,3,160,-1,0
38,3440,10,-1,90,0
33,442,1,-1,195,0
34,0,3,-1,141,0
28,8263,1,-1,169,0
36,13315,8,-1,113,0
51,1291,2,-1,168,0
32,10218,2,-1,-1,0
64,4688,1,-1,28,0
48,266,2,343,215,0
63,1849,2,-1,78,0
50,156,3,-1,127,0
35,2151,1,-1,194,0
46,2381,3,363,190,0
32,6138,2,90,112,0
30,3967,1,-1,179,0
37,-178,5,-1,165,0
51,154,1,-1,187,0
35,444,3,-1,217,0
46,2466,3,370,231,0
37,0,2,-1,130,0
30,0,3,-1,183,0
47,1803,7,-1,97,0
25,1129,2,-1,133,0
53,2578,2,-1,106,0
40,52527,11,-1,89,0
35,432,55,-1,181,0
54,0,3,-1,196,0
29,6567,2,298,187,0
36,0,8,-1,-2,0
48,293,1,-1,197,0
37,1560,1,163,-3,0
38,112,4,-1,103,0
39,1986,1,-1,152,0
30,302,1,-1,179,0
48,426,2,177,286,0
43,219,1,-1,5,0
39,355,1,-1,116,0
40,390,3,-1,112,0
40,-164,1,-1,195,0
23,292,2,-1,189,0
32,184,4,-1,194,0
45,1064,6,-1,88,0
37,5447,1,-1,1,0
35,957,4,667,237,0
31,291,1,-1,187,0
46,1114,8,-1,110,0
30,6619,8,-1,89,0
34,296,4,-1,134,0
45,706,2,-1,127,0
43,250,2,-1,287,0
44,129,2,-1,197,0
32,2340,2,-1,273,0
39,109,3,-1,196,0
26,11862,1,-1,278,0
39,3202,8,-1,188,0
52,7119,3,-1,-2,0
28,1010,1,336,196,0
60,-79,1,-1,293,0
47,0,2,-1,275,0
57,1114,2,-1,165,0
29,1027,3,-1,294,0
39,1965,1,-1,194,0
38,757,1,272,289,0
59,3779,3,-1,92,0
31,307,2,-1,-3,0
34,8463,2,-1,97,0
51,98,2,-1,195,0
36,0,1,175,0,0
30,1009,1,-1,293,0
39,0,1,-1,166,0
37,11303,2,-1,176,0
27,87,1,-1,131,0
29,131,4,-1,212,0
32,303,3,-1,96,0
30,5561,1,100,264,1
42,283,1,-1,152,0
46,864,3,150,215,0
55,0,2,-1,112,0
36,2660,2,-1,104,0
36,481,3,-1,-1,0
62,0,1,-1,34,0
44,594,1,-1,160,0
37,-142,3,-1,160,0
56,66721,2,-1,102,0
45,1998,5,-1,198,0
48,295,1,164,1,1
48,4,1,-1,194,0
38,324,3,-1,1,0
34,2956,2,-1,104,0
45,724,1,-1,103,0
36,7222,4,154,14,0
24,183,4,-1,184,0
33,4012,4,-1,194,0
26,1153,3,-1,198,0
54,65,1,91,267,0
39,366,5,-1,113,0
37,23,1,90,174,0
26,1213,1,-1,293,0
41,0,10,-1,110,0
46,348,1,-1,212,0
30,-111,1,-1,197,0
44,58,3,-1,127,0
32,0,1,-1,131,0
43,186,1,-1,194,0
58,2261,1,391,168,0
37,133,2,-1,191,0
37,21,12,-1,89,0
36,9019,3,-1,160,0
56,101,1,-1,152,0
51,610,3,-1,172,0
51,47,4,-1,92,0
65,162,3,185,104,0
42,-245,1,-1,176,0
38,4325,1,-1,196,0
27,240,4,-1,184,0
39,285,2,-1,91,0
26,0,1,-1,123,0
50,1011,2,-1,111,0
30,1718,4,126,-3,0
58,1241,2,-1,92,0
36,1109,5,-1,179,0
59,0,1,-1,118,0
55,383,1,-1,197,0
66,2173,1,181,126,0
79,4738,5,-1,132,0
56,0,4,-1,97,0
46,157,1,-1,145,0
30,307,2,-1,133,0
37,-954,3,-1,181,0
37,1038,3,-1,151,0
45,1297,2,-1,196,0
33,849,2,291,187,0
52,4358,7,-1,110,0
50,683,3,-1,176,0
32,86,1,-1,176,0
49,21,1,-1,188,0
52,0,12,-1,153,0
34,3986,2,-1,215,0
47,578,1,-1,174,0
31,1656,3,-1,193,0
39,43,1,-1,287,0
41,944,2,-1,110,0
46,700,1,-1,289,0
39,18,1,-1,180,0
44,0,10,-1,82,0
37,-165,2,-1,168,0
47,0,3,-1,145,0
46,1070,2,-1,226,0
37,0,8,-1,113,0
30,1359,1,-1,175,0
31,53,2,-1,294,0
47,11,3,-1,89,0
58,0,28,-1,83,0
70,3175,2,-1,30,0
45,-11,1,-1,197,0
29,18,3,-1,288,0
63,8044,1,-1,6,0
28,0,2,-1,194,0
56,292,9,-1,174,0
27,1423,1,-1,142,0
51,3926,2,-1,120,0
47,3630,4,-1,188,0
46,357,2,-1,183,0
27,893,2,-1,33,0
41,1905,4,-1,169,0
57,254,1,-1,22,0
30,178,1,-1,194,0
35,182,7,-1,282,0
57,519,3,-1,168,0
53,1034,2,170,-1,0
41,121,6,176,189,0
46,124,4,-1,190,0
52,3151,2,-1,104,0
26,0,4,-1,184,0
28,2306,2,-1,20,0
61,6610,2,-1,267,0
32,593,2,201,-35,0
32,150,2,-1,103,0
37,-18,4,-1,89,0
30,8304,1,-1,212,0
24,409,1,-1,186,0
42,1322,1,-1,133,0
50,1098,3,-1,151,0
32,441,2,-1,116,0
39,1492,1,189,292,0
36,1129,1,-1,189,0
59,418,4,-1,81,0
39,4619,1,-1,-3,0
37,3043,1,300,197,0
31,163,1,-1,8,0
37,688,2,279,282,0
39,-251,6,-1,151,0
50,-84,1,-1,196,0
36,2079,2,-1,183,0
29,307,1,-1,288,0
37,102,2,-1,89,0
39,597,2,-1,181,0
19,56,1,-1,98,0
30,5359,1,191,265,1
43,6424,1,-1,-2,0
48,0,1,-1,133,0
31,1601,1,137,225,0
50,12519,1,-1,31,0
37,693,1,-1,159,0
73,2850,1,40,1,0
32,27,1,-1,0,0
31,18,3,-1,88,0
66,1048,2,-1,148,0
44,3340,1,-1,0,0
37,523,1,-1,-1,0
55,53,2,-1,173,0
53,459,1,-1,227,0
43,-67,7,371,187,0
39,300,6,394,69,0
